SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
669GS2024, GS, 25-Sep-2023,101.06,98.54,101.8,98.54, 101.78,101.78,101.0,505,0.51,4, 505, 100.00
68GS2060, GS, 25-Sep-2023,97.5,97.4,97.4,97.4, 97.40,97.4,97.4,1,0.0,1, 1, 100.00
695GS2061, GS, 25-Sep-2023,96.51,96.76,96.76,96.75, 96.75,96.75,96.75,400,0.39,7, 400, 100.00
699GS2026, GS, 25-Sep-2023,102.0,102.0,102.0,102.0, 102.00,102.0,102.0,2000,2.04,1, 2000, 100.00
699GS2051, GS, 25-Sep-2023,97.01,97.01,98.5,97.01, 98.50,98.31,98.36,193,0.19,11, 193, 100.00
706GS2028, GS, 25-Sep-2023,103.18,103.1,103.1,102.32, 102.80,102.8,102.82,5010,5.15,10, 5010, 100.00
710GS2029, GS, 25-Sep-2023,103.4,103.3,103.3,103.0, 103.10,103.1,103.08,650,0.67,9, 650, 100.00
716GS2050, GS, 25-Sep-2023,110.7,105.17,105.17,105.17, 105.17,105.17,105.17,5,0.01,1, 5, 100.00
717GS2030, GS, 25-Sep-2023,103.25,102.05,104.0,102.05, 102.70,102.84,103.08,60331,62.19,23, 53941, 89.41
718GS2033, GS, 25-Sep-2023,101.59,100.4,100.4,100.4, 100.40,100.4,100.4,100,0.1,1, 100, 100.00
718GS2037, GS, 25-Sep-2023,100.69,101.0,101.0,101.0, 101.00,101.0,101.0,1010,1.02,2, 1010, 100.00
725GS2063, GS, 25-Sep-2023,101.75,100.96,101.0,100.6, 101.00,101.0,100.86,355,0.36,4, 355, 100.00
726GS2032, GS, 25-Sep-2023,101.6,101.55,101.55,101.28, 101.28,101.29,101.34,74802,75.81,16, 74802, 100.00
726GS2033, GS, 25-Sep-2023,102.85,102.0,102.0,102.0, 102.00,102.0,102.0,5020,5.12,4, 5020, 100.00
732GS2024, GS, 25-Sep-2023,102.0,102.0,102.0,102.0, 102.00,102.0,102.0,8,0.01,5, 8, 100.00
736GS2052, GS, 25-Sep-2023,102.5,101.01,101.99,101.0, 101.90,101.9,101.03,1055,1.07,5, 1055, 100.00
738GS2027, GS, 25-Sep-2023,102.73,102.79,102.83,102.68, 102.73,102.74,102.76,224913,231.13,60, 224663, 99.89
73GS2053, GS, 25-Sep-2023,101.75,101.7,102.25,101.7, 102.25,102.25,101.88,300,0.31,3, 300, 100.00
741GS2036, GS, 25-Sep-2023,103.7,104.0,104.0,103.7, 103.70,103.7,103.71,536,0.56,4, 536, 100.00
74GS2062, GS, 25-Sep-2023,105.9,103.26,105.9,103.26, 103.26,103.26,103.28,119,0.12,4, 119, 100.00
754GS2036, GS, 25-Sep-2023,105.12,105.5,105.5,104.8, 104.90,104.95,105.06,373174,392.04,121, 373074, 99.97
772GS2049, GS, 25-Sep-2023,106.37,111.65,111.65,110.0, 110.00,110.0,110.41,40,0.04,2, 40, 100.00
828GS2027, GS, 25-Sep-2023,108.0,110.0,110.0,110.0, 110.00,110.0,110.0,1,0.0,1, 1, 100.00
A2ZINFRA, BE, 25-Sep-2023,9.65,9.65,9.7,9.25, 9.45,9.35,9.42,179597,16.92,311, -, -
AAATECH, EQ, 25-Sep-2023,60.5,61.8,67.0,59.05, 59.30,59.55,62.3,190732,118.83,2655, 57347, 30.07
AAKASH, BE, 25-Sep-2023,5.9,5.9,6.0,5.9, 6.00,6.0,5.94,45184,2.68,102, -, -
AAREYDRUGS, BE, 25-Sep-2023,47.8,45.6,48.7,45.6, 48.70,48.55,47.93,26120,12.52,109, -, -
AARON, BE, 25-Sep-2023,250.0,250.0,250.0,246.0, 246.00,246.0,246.93,2267,5.6,177, -, -
AARTECH, BE, 25-Sep-2023,169.8,171.0,173.95,164.5, 165.00,164.95,167.14,18225,30.46,360, -, -
AARTIDRUGS, EQ, 25-Sep-2023,552.35,555.8,560.95,550.0, 550.55,551.4,554.7,153531,851.64,9119, 51928, 33.82
AARTIIND, EQ, 25-Sep-2023,499.25,498.45,501.65,495.25, 496.35,496.2,498.23,751377,3743.59,15770, 313258, 41.69
AARTIPHARM, EQ, 25-Sep-2023,432.0,436.2,440.0,430.0, 438.80,436.9,436.48,89421,390.31,7237, 43460, 48.60
AARTIPP, E1, 25-Sep-2023,306.05,305.0,305.0,300.0, 300.00,302.65,302.96,9,0.03,6, 7, 77.78
AARTISURF, EQ, 25-Sep-2023,651.8,658.25,658.25,635.4, 645.00,639.5,645.73,9397,60.68,1557, 5981, 63.65
AARVEEDEN, EQ, 25-Sep-2023,24.55,24.95,25.4,24.2, 24.40,24.4,24.6,30740,7.56,334, 21815, 70.97
AARVI, EQ, 25-Sep-2023,125.7,126.15,126.8,124.85, 125.60,125.5,125.55,3937,4.94,221, 2610, 66.29
AATMAJ, SM, 25-Sep-2023,48.2,43.05,48.65,43.05, 46.55,46.55,46.41,10000,4.64,5, 8000, 80.00
AAVAS, EQ, 25-Sep-2023,1653.45,1653.5,1714.0,1646.1, 1707.00,1695.5,1679.72,124812,2096.49,10590, 83591, 66.97
ABAN, EQ, 25-Sep-2023,45.05,45.1,46.7,44.1, 44.90,44.65,45.39,178537,81.04,1507, 85092, 47.66
ABB, EQ, 25-Sep-2023,4187.0,4219.3,4219.65,4123.0, 4170.40,4176.9,4155.68,274277,11398.06,29991, 153903, 56.11
ABBOTINDIA, EQ, 25-Sep-2023,22543.25,22594.95,22735.95,22338.05, 22605.20,22650.65,22577.78,4373,987.33,2047, 1809, 41.37
ABCAPITAL, EQ, 25-Sep-2023,175.05,175.45,177.15,173.45, 176.55,176.55,175.12,2407659,4216.35,17022, 815599, 33.88
ABFRL, EQ, 25-Sep-2023,214.55,216.0,219.25,214.4, 216.50,216.35,216.7,1427474,3093.32,11737, 348583, 24.42
ABMINTLLTD, BE, 25-Sep-2023,36.75,36.75,36.75,36.05, 36.75,36.75,36.66,24,0.01,6, -, -
ABSLAMC, EQ, 25-Sep-2023,416.9,418.0,420.2,412.3, 419.00,419.05,417.55,51914,216.77,1963, 33516, 64.56
ABSLBANETF, EQ, 25-Sep-2023,45.09,45.49,45.49,44.79, 45.06,45.1,45.09,18044,8.14,491, 12064, 66.86
ABSLLIQUID, EQ, 25-Sep-2023,999.99,1000.01,1000.01,999.99, 999.99,999.99,1000.01,2166,21.66,5, 2141, 98.85
ABSLNN50ET, EQ, 25-Sep-2023,46.59,47.2,47.2,46.22, 46.48,46.47,46.41,2580,1.2,117, 2284, 88.53
ACC, EQ, 25-Sep-2023,1978.5,1971.0,2006.0,1967.4, 2001.00,2000.1,1992.78,281333,5606.36,14367, 148808, 52.89
ACCELYA, EQ, 25-Sep-2023,1512.4,1539.95,1599.0,1522.05, 1575.00,1570.7,1568.01,63330,993.02,9144, 29820, 47.09
ACCURACY, BE, 25-Sep-2023,8.85,9.0,9.0,8.45, 8.70,8.6,8.71,330310,28.76,800, -, -
ACE, EQ, 25-Sep-2023,677.75,679.9,684.4,653.75, 670.30,670.15,664.88,287325,1910.37,13301, 172376, 59.99
ACEINTEG, BE, 25-Sep-2023,35.45,36.2,36.2,34.05, 34.05,34.05,35.17,242,0.09,14, -, -
ACI, EQ, 25-Sep-2023,585.75,594.0,599.0,583.55, 592.15,588.3,589.14,91821,540.96,10085, 40157, 43.73
ACL, BE, 25-Sep-2023,99.65,100.0,101.35,95.6, 98.75,97.6,98.16,10519,10.33,221, -, -
ADANIENSOL, EQ, 25-Sep-2023,839.1,838.0,844.0,827.6, 829.00,830.4,834.6,404295,3374.26,16695, 165300, 40.89
ADANIENT, EQ, 25-Sep-2023,2464.9,2479.95,2489.0,2424.0, 2484.00,2482.1,2460.35,1216898,29939.92,62473, 331819, 27.27
ADANIGREEN, EQ, 25-Sep-2023,1018.8,1021.95,1021.95,1002.4, 1007.90,1013.8,1011.34,4649263,47019.67,47600, 2554389, 54.94
ADANIPORTS, EQ, 25-Sep-2023,827.05,828.7,831.7,818.95, 824.60,825.65,825.88,2395763,19786.15,47407, 658800, 27.50
ADANIPOWER, EQ, 25-Sep-2023,383.9,383.9,385.55,378.2, 379.95,381.15,381.46,17125016,65324.8,69135, 10526731, 61.47
ADFFOODS, EQ, 25-Sep-2023,221.25,223.85,229.0,220.45, 225.00,224.35,224.35,115774,259.74,6931, 58814, 50.80
ADL, BE, 25-Sep-2023,73.15,73.15,76.8,73.0, 76.80,76.8,74.96,7114,5.33,38, -, -
ADORWELD, EQ, 25-Sep-2023,1111.0,1118.0,1135.0,1100.0, 1117.05,1128.35,1115.69,23864,266.25,4606, 11245, 47.12
ADROITINFO, EQ, 25-Sep-2023,25.7,25.7,26.8,25.15, 25.55,25.45,25.88,78693,20.37,554, 52464, 66.67
ADSL, EQ, 25-Sep-2023,131.95,132.85,134.55,130.65, 133.55,132.95,132.42,165320,218.91,2922, 72297, 43.73
ADVANIHOTR, EQ, 25-Sep-2023,86.4,86.4,87.35,85.05, 86.00,85.85,86.01,39143,33.67,1037, 21232, 54.24
ADVENZYMES, EQ, 25-Sep-2023,323.1,323.1,327.5,318.9, 322.80,322.35,323.93,188749,611.42,8223, 87518, 46.37
AEGISCHEM, EQ, 25-Sep-2023,331.65,332.3,334.45,323.75, 324.80,324.55,326.55,321090,1048.52,15920, 199504, 62.13
AEROFLEX, EQ, 25-Sep-2023,151.8,152.25,152.8,146.5, 148.95,149.05,150.32,514346,773.17,7853, 292864, 56.94
AETHER, EQ, 25-Sep-2023,977.6,980.95,984.8,967.2, 971.95,968.85,970.78,22847,221.79,2585, 12597, 55.14
AFFLE, EQ, 25-Sep-2023,1080.9,1087.95,1090.45,1061.05, 1066.00,1064.85,1069.78,223931,2395.57,18492, 144650, 64.60
AGARIND, EQ, 25-Sep-2023,893.95,894.0,904.75,882.4, 891.00,889.05,891.36,48323,430.73,6827, 15621, 32.33
AGARWALFT, SM, 25-Sep-2023,43.0,42.5,42.6,42.5, 42.60,42.6,42.55,9000,3.83,3, 9000, 100.00
AGI, EQ, 25-Sep-2023,884.7,895.95,919.85,881.75, 899.00,896.1,896.65,261217,2342.21,8763, 108622, 41.58
AGNI, SM, 25-Sep-2023,28.0,27.1,27.1,26.6, 26.60,26.8,26.95,60000,16.17,12, 45000, 75.00
AGRITECH, BE, 25-Sep-2023,193.0,194.5,196.85,192.5, 192.50,192.5,192.66,5386,10.38,13, -, -
AGROPHOS, EQ, 25-Sep-2023,37.3,37.85,37.85,36.3, 36.60,36.9,37.06,42745,15.84,352, 28629, 66.98
AGSTRA, EQ, 25-Sep-2023,61.05,61.3,62.7,60.85, 61.75,61.8,61.52,138092,84.96,2168, 58744, 42.54
AGUL, SM, 25-Sep-2023,71.0,64.4,67.5,64.4, 65.20,65.2,66.09,14000,9.25,7, 10000, 71.43
AHL, EQ, 25-Sep-2023,325.0,326.8,329.7,322.95, 323.00,325.55,325.84,771255,2513.09,7857, 275837, 35.76
AHLADA, EQ, 25-Sep-2023,100.95,102.8,102.8,100.25, 101.20,100.95,101.2,7207,7.29,245, 3586, 49.76
AHLEAST, EQ, 25-Sep-2023,137.25,144.0,144.0,136.0, 136.00,136.6,138.32,6984,9.66,743, 3545, 50.76
AHLUCONT, EQ, 25-Sep-2023,697.4,697.4,705.95,690.75, 699.35,700.15,698.25,55250,385.78,7125, 34865, 63.10
AIAENG, EQ, 25-Sep-2023,3491.85,3480.0,3492.8,3365.25, 3374.00,3380.8,3415.03,59522,2032.7,13155, 34861, 58.57
AILIMITED, SM, 25-Sep-2023,31.5,30.55,31.3,29.95, 29.95,30.15,30.4,36000,10.94,6, 24000, 66.67
AIRAN, EQ, 25-Sep-2023,22.0,22.45,24.35,22.1, 23.50,23.75,23.57,2077765,489.8,6032, 736676, 35.46
AIROLAM, BE, 25-Sep-2023,107.25,107.2,109.5,103.2, 108.80,108.5,106.54,14996,15.98,101, -, -
AIRTELPP, E1, 25-Sep-2023,540.1,543.9,543.9,522.05, 526.05,528.75,525.66,174624,917.92,1818, 155517, 89.06
AISL, SM, 25-Sep-2023,67.5,70.0,70.0,70.0, 70.00,70.0,70.0,7200,5.04,1, 7200, 100.00
AJANTPHARM, EQ, 25-Sep-2023,1705.9,1706.0,1713.95,1671.8, 1680.00,1681.35,1679.1,192702,3235.65,16619, 144281, 74.87
AJMERA, EQ, 25-Sep-2023,359.2,357.2,371.4,356.5, 364.00,364.75,362.87,40064,145.38,2451, 13082, 32.65
AJOONI, EQ, 25-Sep-2023,4.75,4.75,4.85,4.6, 4.70,4.7,4.74,349773,16.59,611, 197719, 56.53
AJRINFRA, BZ, 25-Sep-2023,0.7,0.7,0.7,0.65, 0.70,0.7,0.66,989929,6.55,512, -, -
AKASH, EQ, 25-Sep-2023,29.4,30.85,30.85,30.1, 30.50,30.4,30.59,189686,58.02,672, 101961, 53.75
AKG, EQ, 25-Sep-2023,23.8,24.15,24.15,23.6, 23.65,23.7,23.73,65690,15.59,167, 62409, 95.01
AKI, BE, 25-Sep-2023,11.6,11.4,11.4,11.4, 11.40,11.4,11.4,10192,1.16,72, -, -
AKSHAR, BE, 25-Sep-2023,7.15,7.2,7.25,6.95, 7.00,6.95,7.03,33839,2.38,148, -, -
AKSHARCHEM, EQ, 25-Sep-2023,303.75,305.6,305.6,296.65, 298.50,299.3,300.26,6906,20.74,622, 4898, 70.92
AKSHOPTFBR, EQ, 25-Sep-2023,11.9,12.15,13.4,11.75, 12.75,12.8,12.69,4581028,581.49,5861, 2778648, 60.66
AKZOINDIA, EQ, 25-Sep-2023,2520.1,2545.0,2567.0,2492.0, 2512.00,2508.8,2514.34,25860,650.21,5852, 15146, 58.57
ALANKIT, EQ, 25-Sep-2023,11.15,11.2,11.3,11.15, 11.20,11.15,11.19,181441,20.31,880, 107999, 59.52
ALBERTDAVD, EQ, 25-Sep-2023,749.1,752.15,753.4,741.95, 745.05,746.45,746.68,2217,16.55,646, 1066, 48.08
ALEMBICLTD, EQ, 25-Sep-2023,77.6,77.75,78.6,76.85, 77.30,77.55,77.32,275871,213.3,3764, 115166, 41.75
ALICON, EQ, 25-Sep-2023,846.15,850.0,874.45,842.05, 866.00,863.3,859.26,12404,106.58,3002, 6505, 52.44
ALKALI, EQ, 25-Sep-2023,112.7,112.7,114.1,111.15, 112.80,113.05,112.51,9899,11.14,232, 6789, 68.58
ALKEM, EQ, 25-Sep-2023,3550.65,3552.6,3575.65,3512.05, 3545.00,3555.95,3550.28,49899,1771.55,8928, 12713, 25.48
ALKYLAMINE, EQ, 25-Sep-2023,2388.15,2388.15,2403.65,2345.0, 2350.00,2347.7,2362.89,30498,720.63,7511, 16149, 52.95
ALLCARGO, EQ, 25-Sep-2023,265.05,265.05,267.5,262.0, 263.75,262.85,263.94,157456,415.6,5794, 86199, 54.74
ALLETEC, SM, 25-Sep-2023,154.95,159.95,159.95,150.6, 152.15,152.35,155.0,44800,69.44,28, 35200, 78.57
ALLSEC, EQ, 25-Sep-2023,596.55,596.55,609.8,593.15, 608.00,605.85,602.17,11122,66.97,1107, 7494, 67.38
ALMONDZ, EQ, 25-Sep-2023,88.8,88.7,91.7,85.8, 86.70,86.55,87.72,72310,63.43,1311, 34225, 47.33
ALOKINDS, EQ, 25-Sep-2023,18.7,18.8,18.9,18.4, 18.50,18.55,18.63,7703875,1435.27,12509, 2870852, 37.27
ALPA, EQ, 25-Sep-2023,73.75,73.75,74.45,72.0, 72.10,72.35,72.89,83023,60.51,1067, 46292, 55.76
ALPHAGEO, EQ, 25-Sep-2023,295.1,295.1,296.9,286.95, 288.00,288.7,292.83,25940,75.96,1928, 15437, 59.51
ALPSINDUS, BE, 25-Sep-2023,2.75,2.85,2.85,2.65, 2.75,2.75,2.79,132717,3.7,252, -, -
AMARAJABAT, EQ, 25-Sep-2023,635.35,639.9,639.9,633.0, 636.75,636.7,635.83,197306,1254.53,13302, 105241, 53.34
AMBER, EQ, 25-Sep-2023,2967.3,2981.0,2993.9,2951.35, 2968.00,2966.2,2970.89,43172,1282.59,4477, 29938, 69.35
AMBICAAGAR, BE, 25-Sep-2023,34.55,34.55,34.55,33.85, 33.85,33.85,33.92,718,0.24,11, -, -
AMBIKCO, EQ, 25-Sep-2023,1578.35,1576.7,1576.7,1536.3, 1541.00,1540.8,1550.21,16229,251.58,3625, 9286, 57.22
AMBUJACEM, EQ, 25-Sep-2023,420.95,420.5,425.95,414.7, 423.85,422.9,421.09,3913804,16480.61,50060, 2091014, 53.43
AMDIND, EQ, 25-Sep-2023,55.1,56.5,56.5,52.35, 53.00,53.1,53.4,54500,29.1,539, 35409, 64.97
AMEYA, SM, 25-Sep-2023,52.0,50.2,50.2,50.0, 50.00,50.1,50.1,8000,4.01,2, 8000, 100.00
AMIABLE, SM, 25-Sep-2023,84.0,84.0,84.0,84.0, 84.00,84.0,84.0,1600,1.34,1, 1600, 100.00
AMIORG, EQ, 25-Sep-2023,1278.65,1278.65,1288.0,1259.6, 1262.05,1264.05,1269.5,33505,425.35,4322, 15125, 45.14
AMJLAND, EQ, 25-Sep-2023,31.75,31.7,33.45,30.95, 32.40,31.7,31.98,253230,80.98,2428, 46261, 18.27
AMRUTANJAN, EQ, 25-Sep-2023,635.95,632.15,641.85,631.2, 631.20,631.75,635.5,23692,150.56,3688, 5298, 22.36
ANANDRATHI, EQ, 25-Sep-2023,1559.9,1581.95,1644.0,1562.05, 1635.00,1625.45,1608.03,112473,1808.6,14754, 47365, 42.11
ANANTRAJ, EQ, 25-Sep-2023,213.3,214.0,216.0,210.05, 215.00,214.6,213.53,567257,1211.28,10897, 303640, 53.53
ANDHRAPAP, EQ, 25-Sep-2023,592.35,594.0,608.2,587.55, 595.50,597.35,599.56,250442,1501.56,17250, 107444, 42.90
ANDHRSUGAR, EQ, 25-Sep-2023,118.35,118.35,128.65,118.35, 123.95,123.45,125.3,1585799,1987.04,13809, 449709, 28.36
ANDREWYU, EQ, 25-Sep-2023,36.3,36.5,37.75,35.55, 35.70,35.7,36.53,1352575,494.04,6133, 501040, 37.04
ANGELONE, EQ, 25-Sep-2023,1842.4,1852.7,1875.0,1836.3, 1861.00,1864.7,1861.84,217613,4051.6,16222, 101062, 46.44
ANIKINDS, BE, 25-Sep-2023,38.05,39.0,39.4,37.5, 38.50,37.7,38.11,13195,5.03,106, -, -
ANKITMETAL, BE, 25-Sep-2023,5.55,5.8,5.8,5.7, 5.80,5.8,5.8,230694,13.37,364, -, -
ANLON, SM, 25-Sep-2023,281.85,281.85,285.0,281.85, 285.00,285.0,283.77,6000,17.03,5, 6000, 100.00
ANMOL, BE, 25-Sep-2023,43.85,43.9,43.9,42.45, 43.00,42.95,42.87,45812,19.64,374, -, -
ANNAPURNA, SM, 25-Sep-2023,285.0,287.0,287.0,259.0, 264.05,266.85,275.92,68000,187.63,53, 48000, 70.59
ANSALAPI, BE, 25-Sep-2023,12.05,12.65,12.65,12.4, 12.65,12.65,12.63,424735,53.66,374, -, -
ANTGRAPHIC, BE, 25-Sep-2023,0.85,0.9,0.9,0.85, 0.90,0.85,0.86,269353,2.32,265, -, -
ANUP, EQ, 25-Sep-2023,2009.3,2033.45,2053.55,1951.6, 1980.00,1983.4,1991.85,28140,560.51,7678, 13137, 46.68
ANURAS, EQ, 25-Sep-2023,878.95,883.5,889.7,876.5, 881.50,882.85,881.97,85050,750.12,5536, 44643, 52.49
APARINDS, EQ, 25-Sep-2023,5276.05,5334.9,5470.0,5271.0, 5446.00,5438.9,5402.78,155860,8420.77,23449, 50476, 32.39
APCL, EQ, 25-Sep-2023,184.2,184.2,189.0,181.2, 188.00,187.95,186.24,32356,60.26,1536, 21489, 66.41
APCOTEXIND, EQ, 25-Sep-2023,501.8,502.0,508.0,497.0, 498.80,497.95,500.03,28669,143.35,3034, 15087, 52.62
APEX, EQ, 25-Sep-2023,224.45,224.1,227.5,223.1, 226.40,224.45,225.0,75919,170.82,2790, 38395, 50.57
APLAPOLLO, EQ, 25-Sep-2023,1578.25,1578.25,1578.25,1532.9, 1552.15,1542.7,1544.09,727687,11236.12,48659, 423489, 58.20
APLLTD, EQ, 25-Sep-2023,752.2,755.0,771.95,746.55, 766.95,761.3,763.58,100273,765.66,10129, 25344, 25.27
APOLLO, EQ, 25-Sep-2023,53.85,57.15,59.15,56.1, 58.00,57.8,58.1,6063523,3522.93,25195, 2583614, 42.61
APOLLOHOSP, EQ, 25-Sep-2023,4989.55,5014.9,5113.45,4972.85, 5087.20,5097.05,5064.45,386746,19586.55,39115, 156771, 40.54
APOLLOPIPE, EQ, 25-Sep-2023,686.8,691.95,691.95,670.05, 676.20,678.95,680.31,36111,245.67,4451, 16341, 45.25
APOLLOTYRE, EQ, 25-Sep-2023,371.75,373.7,378.25,372.25, 377.10,377.45,375.71,1564689,5878.62,20560, 649900, 41.54
APOLSINHOT, BE, 25-Sep-2023,1533.0,1533.0,1533.0,1526.0, 1526.00,1526.0,1530.42,66,1.01,7, -, -
APTECHT, EQ, 25-Sep-2023,287.45,285.5,290.75,281.5, 283.00,283.3,286.14,192384,550.48,6930, 94133, 48.93
APTUS, EQ, 25-Sep-2023,277.1,280.1,286.75,277.55, 283.10,282.75,281.72,807262,2274.26,33155, 397466, 49.24
ARCHIDPLY, BE, 25-Sep-2023,67.75,67.75,68.0,65.05, 67.00,67.1,66.16,8582,5.68,136, -, -
ARCHIES, BE, 25-Sep-2023,25.5,25.65,26.0,25.5, 25.85,25.75,25.72,11254,2.9,95, -, -
ARENTERP, EQ, 25-Sep-2023,54.55,55.7,58.7,51.3, 53.00,53.55,54.95,83874,46.09,933, 31095, 37.07
ARHAM, SM, 25-Sep-2023,108.0,109.0,111.75,108.1, 108.10,108.15,110.02,21000,23.1,7, 18000, 85.71
ARIES, EQ, 25-Sep-2023,175.35,176.0,184.15,174.6, 178.75,177.8,179.32,127337,228.34,3855, 47257, 37.11
ARIHANTACA, SM, 25-Sep-2023,125.0,125.0,125.0,124.05, 124.05,124.7,124.68,4800,5.98,2, 4800, 100.00
ARIHANTCAP, EQ, 25-Sep-2023,70.0,71.0,72.0,69.3, 71.05,71.15,70.81,550388,389.71,2787, 329345, 59.84
ARIHANTSUP, EQ, 25-Sep-2023,183.05,184.0,190.0,181.75, 189.95,187.75,184.96,137115,253.61,3225, 47911, 34.94
ARISTO, SM, 25-Sep-2023,76.5,76.5,76.5,76.5, 76.50,76.5,76.5,3200,2.45,2, 3200, 100.00
ARMANFIN, EQ, 25-Sep-2023,2215.75,2215.75,2229.9,2177.0, 2202.00,2207.35,2202.8,10303,226.95,3075, 5939, 57.64
AROGRANITE, EQ, 25-Sep-2023,56.45,57.0,59.6,56.1, 58.20,57.8,58.34,169850,99.09,1812, 68484, 40.32
ARROWGREEN, BE, 25-Sep-2023,335.75,337.5,352.3,334.05, 351.70,347.9,346.67,9733,33.74,258, -, -
ARSHIYA, BE, 25-Sep-2023,4.7,4.6,4.6,4.6, 4.60,4.6,4.6,59243,2.73,53, -, -
ARSSINFRA, BE, 25-Sep-2023,20.55,20.1,20.55,19.85, 19.90,20.45,20.08,1055,0.21,29, -, -
ARTEMISMED, EQ, 25-Sep-2023,157.75,159.05,164.45,153.65, 158.40,158.55,159.69,558260,891.47,12820, 270817, 48.51
ARTNIRMAN, BE, 25-Sep-2023,51.4,52.0,52.0,51.0, 51.95,51.0,51.18,686,0.35,28, -, -
ARVEE, BE, 25-Sep-2023,114.05,114.05,118.0,114.05, 117.00,117.0,116.97,390,0.46,16, -, -
ARVIND, EQ, 25-Sep-2023,167.05,167.9,172.7,165.9, 166.00,166.7,169.23,864761,1463.48,19101, 244490, 28.27
ARVINDFASN, EQ, 25-Sep-2023,316.9,316.9,322.65,310.05, 322.45,320.35,315.1,204555,644.54,6768, 109193, 53.38
ARVSMART, EQ, 25-Sep-2023,350.55,350.0,357.0,347.0, 354.45,352.65,351.42,60329,212.01,3539, 35910, 59.52
ASAHIINDIA, EQ, 25-Sep-2023,616.65,611.1,627.9,605.0, 620.25,620.6,616.76,131869,813.32,6838, 46826, 35.51
ASAHISONG, EQ, 25-Sep-2023,252.5,250.05,255.45,250.05, 252.50,253.8,253.28,9880,25.02,901, 4055, 41.04
ASAL, EQ, 25-Sep-2023,416.75,421.0,429.95,413.15, 420.00,426.4,421.76,36939,155.79,4268, 16216, 43.90
ASALCBR, EQ, 25-Sep-2023,431.25,431.0,447.95,430.0, 444.90,443.85,442.58,79788,353.13,5995, 34091, 42.73
ASHAPURMIN, BE, 25-Sep-2023,310.6,317.0,317.5,302.2, 303.00,304.45,307.62,139398,428.81,1532, -, -
ASHIANA, EQ, 25-Sep-2023,206.55,206.55,209.7,204.3, 205.15,205.35,206.52,176959,365.45,9224, 108675, 61.41
