SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
1018GS2026, GS, 12-May-2021,91.35,95.91,95.91,95.91,95.91,95.91,95.91,5,0.0,1, 5, 100.00
20MICRONS, EQ, 12-May-2021,46.8,46.6,48.3,43.7,47.05,46.9,45.92,758796,348.46,4745, 358756, 47.28
21STCENMGM, EQ, 12-May-2021,13.15,13.4,13.4,13.4,13.4,13.4,13.4,1034,0.14,10, 1034, 100.00
3IINFOTECH, EQ, 12-May-2021,8.5,8.9,8.9,8.3,8.9,8.85,8.82,43295134,3817.0,14546, 22457165, 51.87
3MINDIA, EQ, 12-May-2021,24869.5,24869.0,25490.0,24852.25,25155.0,25293.8,25131.01,2246,564.44,1260, 853, 37.98
3PLAND, EQ, 12-May-2021,15.6,16.5,16.9,14.3,14.8,15.0,15.46,65513,10.13,450, 36258, 55.34
5PAISA, EQ, 12-May-2021,361.35,363.3,363.3,347.0,347.0,351.5,356.02,20274,72.18,946, 12957, 63.91
63MOONS, BE, 12-May-2021,87.0,88.0,88.45,85.0,86.05,85.75,86.8,45951,39.88,350, -, -
716GS2050, GS, 12-May-2021,111.0,110.5,110.5,110.5,110.5,110.5,110.5,99,0.11,1, 99, 100.00
74GS2035, GS, 12-May-2021,102.0,103.0,106.0,102.5,102.5,102.5,104.52,140,0.15,6, 140, 100.00
75GS2034, GS, 12-May-2021,101.25,101.25,101.25,101.25,101.25,101.25,101.25,80,0.08,1, 80, 100.00
763GS2059, GS, 12-May-2021,118.0,119.0,119.0,118.0,118.0,118.0,118.09,12,0.01,4, 12, 100.00
772GS2049, GS, 12-May-2021,120.0,120.0,120.0,120.0,120.0,120.0,120.0,10,0.01,1, 10, 100.00
824GS2027, GS, 12-May-2021,106.44,101.17,101.17,101.17,101.17,101.17,101.17,30,0.03,1, 30, 100.00
A2ZINFRA, EQ, 12-May-2021,5.1,5.15,5.45,4.8,5.1,4.95,5.05,3267159,164.95,2130, 2375690, 72.71
AAKASH, EQ, 12-May-2021,151.35,152.1,152.1,149.0,152.0,150.55,150.59,33186,49.97,254, 6733, 20.29
AARON, EQ, 12-May-2021,56.5,57.65,67.8,56.1,67.8,67.8,66.45,48099,31.96,431, 32722, 68.03
AARTIDRUGS, EQ, 12-May-2021,811.65,811.0,821.95,790.25,799.0,798.3,808.14,685941,5543.39,22018, 161994, 23.62
AARTIIND, EQ, 12-May-2021,1728.4,1735.0,1765.0,1720.05,1745.7,1740.55,1746.53,509567,8899.73,24564, 102615, 20.14
AARTISURF, EQ, 12-May-2021,1498.75,1498.75,1503.05,1443.05,1460.0,1467.85,1465.79,20030,293.6,1804, 11331, 56.57
AARVEEDEN, BE, 12-May-2021,22.45,23.4,23.55,23.0,23.55,23.55,23.44,35830,8.4,144, -, -
AARVI, EQ, 12-May-2021,49.15,49.25,53.0,49.25,52.0,51.85,51.35,38157,19.6,457, 25761, 67.51
AAVAS, EQ, 12-May-2021,2249.55,2220.0,2315.0,2220.0,2290.0,2284.95,2287.2,151457,3464.12,10580, 115409, 76.20
ABAN, EQ, 12-May-2021,36.8,37.55,37.55,35.15,35.5,35.45,36.06,275487,99.34,2033, 179854, 65.29
